 INFO - loading recordio ../datasets/renren/train.rec...
 INFO - Epoch[0] Batch [2520]	Speed: 199.82 samples/sec	acc=0.345000
 INFO - Epoch[0] Batch [2540]	Speed: 196.88 samples/sec	acc=0.348182
 INFO - Epoch[0] Batch [2560]	Speed: 202.69 samples/sec	acc=0.339091
 INFO - Epoch[0] Batch [2580]	Speed: 205.45 samples/sec	acc=0.359091
 INFO - Epoch[0] Batch [2600]	Speed: 200.76 samples/sec	acc=0.350000
 INFO - Epoch[0] Batch [2620]	Speed: 207.27 samples/sec	acc=0.346818
 INFO - Epoch[0] Batch [2640]	Speed: 198.99 samples/sec	acc=0.345000
 INFO - Epoch[0] Batch [2660]	Speed: 207.73 samples/sec	acc=0.362045
 INFO - Epoch[0] Batch [2680]	Speed: 196.39 samples/sec	acc=0.349773
 INFO - Epoch[0] Batch [2700]	Speed: 199.45 samples/sec	acc=0.355909
 INFO - Epoch[0] Batch [2720]	Speed: 206.53 samples/sec	acc=0.352727
 INFO - Epoch[0] Batch [2740]	Speed: 197.98 samples/sec	acc=0.358864
 INFO - Epoch[0] Batch [2760]	Speed: 194.80 samples/sec	acc=0.344318
 INFO - Epoch[0] Batch [2780]	Speed: 197.27 samples/sec	acc=0.360227
 INFO - Epoch[0] Batch [2800]	Speed: 193.51 samples/sec	acc=0.355682
 INFO - Epoch[0] Batch [2820]	Speed: 194.26 samples/sec	acc=0.363182
 INFO - Epoch[0] Batch [2840]	Speed: 193.85 samples/sec	acc=0.342955
 INFO - Epoch[0] Batch [2860]	Speed: 193.72 samples/sec	acc=0.353864
 INFO - Epoch[0] Batch [2880]	Speed: 198.04 samples/sec	acc=0.347727
 INFO - Epoch[0] Batch [2900]	Speed: 191.54 samples/sec	acc=0.357727
 INFO - Epoch[0] Batch [2920]	Speed: 192.96 samples/sec	acc=0.358182
 INFO - Epoch[0] Batch [2940]	Speed: 194.91 samples/sec	acc=0.345000
 INFO - Epoch[0] Batch [2960]	Speed: 196.10 samples/sec	acc=0.352500
 INFO - Epoch[0] Batch [2980]	Speed: 198.29 samples/sec	acc=0.366136
 INFO - Saved checkpoint to "/disk1/meiyi/models/insightface/model_r50_v3_2/model_r50_v3-0003.params"
 INFO - Epoch[0] Batch [3000]	Speed: 60.26 samples/sec	acc=0.345455
 INFO - Epoch[0] Batch [3020]	Speed: 208.85 samples/sec	acc=0.360000
 INFO - Epoch[0] Batch [3040]	Speed: 197.17 samples/sec	acc=0.343409
 INFO - Epoch[0] Batch [3060]	Speed: 196.35 samples/sec	acc=0.356136
 INFO - Epoch[0] Batch [3080]	Speed: 188.10 samples/sec	acc=0.341818
 INFO - Epoch[0] Batch [3100]	Speed: 203.99 samples/sec	acc=0.356136
 INFO - Epoch[0] Batch [3120]	Speed: 195.14 samples/sec	acc=0.347500
 INFO - Epoch[0] Batch [3140]	Speed: 191.06 samples/sec	acc=0.354773
 INFO - Epoch[0] Batch [3160]	Speed: 185.76 samples/sec	acc=0.347955
 INFO - Epoch[0] Batch [3180]	Speed: 190.68 samples/sec	acc=0.339773
 INFO - Epoch[0] Batch [3200]	Speed: 194.24 samples/sec	acc=0.345455
 INFO - Epoch[0] Batch [3220]	Speed: 193.52 samples/sec	acc=0.344091
 INFO - Epoch[0] Batch [3240]	Speed: 188.85 samples/sec	acc=0.340455
 INFO - Epoch[0] Batch [3260]	Speed: 188.90 samples/sec	acc=0.345682
 INFO - Epoch[0] Batch [3280]	Speed: 193.78 samples/sec	acc=0.340909
 INFO - Epoch[0] Batch [3300]	Speed: 189.58 samples/sec	acc=0.342500
 INFO - Epoch[0] Batch [3320]	Speed: 190.54 samples/sec	acc=0.335909
 INFO - Epoch[0] Batch [3340]	Speed: 201.42 samples/sec	acc=0.328182
 INFO - Epoch[0] Batch [3360]	Speed: 189.49 samples/sec	acc=0.355000
 INFO - Epoch[0] Train-acc=0.355114
 INFO - Epoch[0] Time cost=3605.263
 INFO - Epoch[1] Batch [20]	Speed: 200.17 samples/sec	acc=0.422294
 INFO - Epoch[1] Batch [40]	Speed: 194.72 samples/sec	acc=0.411364
 INFO - Epoch[1] Batch [60]	Speed: 191.60 samples/sec	acc=0.422955
 INFO - Epoch[1] Batch [80]	Speed: 201.99 samples/sec	acc=0.439773
 INFO - Epoch[1] Batch [100]	Speed: 197.69 samples/sec	acc=0.431364
 INFO - Epoch[1] Batch [120]	Speed: 196.93 samples/sec	acc=0.432500
 INFO - Epoch[1] Batch [140]	Speed: 201.15 samples/sec	acc=0.432500
 INFO - Epoch[1] Batch [160]	Speed: 206.01 samples/sec	acc=0.428182
